"Listing"

"WFR Listing"
"Created 15 February 2022 02:20"


"CVN","IMO Number","Name","Built Date","Owner","Status","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","Beta Atlantic/Pacific Based (Last 12 Months)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Strengthened for Heavy Cargo","Strengthened for Ore","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Box Hold Ind","Group Owner Country/Region","Great Lakes Only","Call Sign"
16112131,9498561,"Amilla","01-Oct-2011","Blue Seas Shpg","In Service",34402,,,,"Atlantic/Pacific",,,"21-Jul-2011",11.09,58.98,19571,"Y",,"Handymax Bulker",,,,"Amilla",31013,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Silla Metal, 127rpm",,,,,,,,,"S5072","AMILLA SHIPPING S.A.",,"Greece",,"V7BD8"
16112128,9498559,"Aliki Force","01-Sep-2011","Polforce Shpg.","In Service",34402,,,,"Atlantic/Pacific",,,"10-Jun-2011",11.61,58.98,19580,"Y",,"Handymax Bulker",,,,"Aliki Force",31013,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Silla Metal, 127rpm",,,,,,,,,"S5069","PLATINUM FORCE SHIPPING S.A.",,"Greece",,"V7AL7"
16097137,9452543,"Themis","01-Mar-2011","Navina Maritime Co.","In Service",34378,,,2171,"Atlantic",,,"24-Dec-2010",12.37,59,19565,,,"Bulker",,,,"Themis",16124,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Silla Metal, 127rpm",22,,,,,,,,"H1040","Ithaca Shipping S.A.",,"Greece",,"V7VL7"
16097140,9452555,"Platon","01-Aug-2011","Navina Maritime Co.","In Service",34378,,,2171,"Atlantic/Pacific",,,"20-Mar-2011",11.96,59,19565,,,"Bulker",,,,"Platon",16124,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 127rpm",,,,,,,,,"H1042","Kefalonia Shipping S.A.",,"Greece",,"V7WD4"
16088548,9452517,"Socratis","01-Jun-2010","Navina Maritime Co.","In Service",34374,,,2222,"Atlantic/Pacific",,,,12.02,58.99,19565,"Y",,"Bulker",,,,"Socratis",31013,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Silla Metal, 127rpm",19,,,,,,,,"H1032","Myrtos Shipping SA",,"Greece",,"V7ZK2"
16114993,9480473,"Ece Nur Bayraktar","01-May-2011","Bayraktar Denizcilik","In Service",34374,,,2170.90,"Atlantic/Pacific",,,"20-Mar-2011",12.13,59,19571,,,"Diverse",,,,"Ece Nur Bayraktar",16124,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Silla Metal, 127rpm",,,,,,,,,"S5061","DENNIS NAVIGATION CO LTD","N","Turkey",,"9HA2719"
16099223,9463592,"Amfitriti","01-Oct-2010","Hellenic Carriers","In Service",34374,,,2171.48,"Atlantic/Pacific",,,"20-Jun-2010",11.59,59,19565,,,"Bulker",,,,"Amfitriti",16124,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 127rpm",19,,,,,,,,"H1039","Menalon Special Maritime Enterprises (ENE)",,"Greece",,"SVCP5"
16099210,9463580,"San Nicolas","01-Mar-2010","Trade Fortune Inc.","In Service",34374,,,2222,"Atlantic/Pacific",,,"30-Dec-2009",10.42,59,19565,,,"Handymax Bulker",,,,"San Nicolas",16124,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 127rpm",20,,,,,,,,"H1029","NGA SHIPPING LTD",,"Greece",,"V7A5114"
16174663,9577434,"Aggelos B","01-Nov-2010","AB Maritime","In Service",34374,,,,"Atlantic/Pacific",,,"06-Sep-2010",11,59,19565,,,"Handymax Bulker",,,,"Aggelos B",16124,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 127rpm",,,,,,,,,"S5085","AGGELOS B SHIPPING LTD",,"Greece",,"9HA2531"
16174676,9577446,"Elina B","01-Jan-2011","AB Maritime","Idle",34374,,,,"Atlantic/Pacific",,,"12-Oct-2010",11.43,59,19565,,,"Handymax Bulker",,,,"Elina B",16124,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 127rpm",21,,,,,,,,"S5086","MEGISTI SHIPPING LTD",,"Greece",,"9HA2530"
16112036,9475040,"Ozgur Aksoy","01-Mar-2011","Akmar Shpg & Trdg","In Service",34374,,,2285,"Pacific",,,"05-Jan-2011",11.43,58.98,19571,"Y",,"Handymax Bulker",,,,"Ozgur Aksoy",31013,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Silla Metal, 127rpm",,,,,,,,,"S5058","SEA ANGEL SHIPPING CO. LTD",,"Turkey",,"9HA2587"
16183360,9577410,"Papayiannis III","01-Dec-2010","Polforce Shpg.","In Service",34374,,,2353,"Atlantic/Pacific",,,"03-Sep-2010",12.21,59,19578,,,"Handymax Bulker",,,,"Papayiannis III",15731,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 127rpm",,,,,,,,,"S5087","GREAT JOY SHIPPING S.A.",,"Greece",,"V7SS8"
16088535,9452505,"Seagull","01-May-2010","Blue Seas Shpg","In Service",34374,,,2222,"Atlantic/Pacific",,,"26-Feb-2010",11.79,58.99,19565,"Y",,"Handymax Bulker",,,,"Seagull",31013,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 127rpm",,,,,,,,,"H1031","Catalina Shipping Co.",,"Greece",,"V7A2959"
16135264,9528160,"DK Initio","01-Oct-2010","Intergis","In Service",34349,,,,"Atlantic/Pacific",,,"20-Jul-2010",12.18,59,19968,,,"General Cargo",,,,"DK Initio",15731,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 127rpm",,,,,,,,,"S5082","Dkc. S.A.",,"South Korea",,"H3UU"
16135251,9528158,"DK Ione","01-Aug-2010","CS Marine","Idle",34349,,,,"Atlantic/Pacific",,,"18-Jun-2010",12.17,59,19968,,,"Handymax Bulker",,,,"DK Ione",15731,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 127rpm",,,,,,,,,"S5048","KOREA TONNAGE NO.16 SHIPPING COMPANY S.A.",,"South Korea",,"3ETX"
16183373,9577422,"Iron Duke","01-Jan-2011","Goldenport Shipmgmt","In Service",34335,,,2353,"Atlantic/Pacific",,,"12-Oct-2010",11.89,59,19578,,,"Bulker",,,,"Iron Duke",15731,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 127rpm",,,,,,,,,"S5088","Diamond Jubilee Ltd.",,"Greece",,"MJBQ2"
16088522,9452490,"Stelios B","01-Mar-2010","AB Maritime","Idle",34318,,,2222,"Atlantic/Pacific",,,"30-Dec-2009",11.36,58.99,19565,"Y",,"Handymax Bulker",,,,"Stelios B",31013,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 127rpm",18,,,,,,,,"H1030","Stelios B Maritime Ltd.",,"Greece",,"9HA2318"
16175828,9581148,"RT Genova","01-Mar-2012","Rocktree Logistics","Storage",34308,,,,"Pacific",,,"09-Jun-2011",8.63,,19132,,,"Bulker",,,,"RT Genova",,"1 x CP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"HT081","ROCKTREE EMCO STEVEDORE LLC",,"Singapore",,"UBAS5"
16175831,9581136,"RT Leo","01-Jun-2011","Rocktree Logistics","Dedicated Storage",34308,,,,"Pacific",,,"22-Jan-2011",9.81,,19132,,,"Bulker",,,,"RT Leo",,"1 x CP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"HT080","PT PELAYARAN SINAR SHIPPING INDONESIA",,"Singapore",,"YCLR2"
16105812,9460394,"Explorer Africa","01-Apr-2012","Unknown","In Service",34039,,,1975,"Atlantic/Pacific",,,"01-Apr-2012",11.61,60.09,19947,"Y",,,,,,"Explorer Africa",17700,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,,"Y",,,,,,"10543","EXPLORER AFRICA LTD","N","Unknown","N","VRUG3"
16072392,9426714,"Andromeda","01-Jan-2011","Transocean Maritime","In Service",33997,,,,"Atlantic/Pacific",,,"09-Nov-2010",12.22,60.09,20012,,,"Panamax Bulker",,,,"Andromeda",17660,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 127rpm",19,,,,,,,,"10537","Argus Shipping Ltd.","N","Monaco","N","V7UX5"
16072400,9426726,"Athena","01-Jan-2011","Transocean Maritime","In Service",33997,,,,"Pacific",,,"29-Nov-2010",12.03,60.09,20012,,,"Panamax Bulker",,,,"Athena",33178,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 127rpm",19,,,,,,,,"10538","Athena Shipping Ltd.","N","Monaco","N","V7UX4"
16178108,9566564,"SV Arista","01-Mar-2011","Unknown","In Service",33990,,,,"Atlantic/Pacific",,,"02-Feb-2011",12.29,60.09,20029,,,,"29-May-2020",,,"SV Arista",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,"Y",,,,,,"10548",,"N","Unknown","N","9V9236"
16178395,9552977,"Bellina Colossus","01-Apr-2013","K-Line Pte Ltd","In Service",33990,,,1987,"Pacific",,,"22-Mar-2013",11.72,60.09,19965,,,"Bulker",,,,"Bellina Colossus",17613,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"10643",""K" LINE PTE LTD","N","Japan","N","9VPN9"
16168954,9533440,"Sagar Kanta","01-Mar-2013","Tata NYK","In Service",33990,,,2045,"Pacific",,,"13-Feb-2013",11.87,60.09,19965,"Y",,"Handymax Bulker",,,,"Sagar Kanta",17613,"1 x FP Propeller (Aft Centre) (mechanical), 110rpm",,,,,,,,"Y","10658","TATA NYK SHIPPING PTE LTD","N","Singapore","N","9V2049"
16168967,9529504,"SV Adelaide","01-Aug-2012","Spring Valley","In Service",33990,,,,"Atlantic/Pacific",,,"12-May-2012",11.54,60.09,20029,,,"Handymax Bulker","03-Dec-2019",,,"SV Adelaide",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"10578","SPRING VALLEY SHIPMANAGEMENT","N","Singapore","N","S6RW5"
16071979,9426740,"Dubai Sun","01-Apr-2010","Emarat Maritime","In Service",33988,,,2062,"Atlantic/Pacific",,,"03-Mar-2010",12.19,60.09,19947,"Y",,"Crude/Products Tanker",,,,"Dubai Sun",17700,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 110rpm",21,,,,,,,,"10539","Sun Maritime Inc.","N","U.A.E.","N","V7TO6"
16186129,9590797,"Arkadia","01-Jan-2012","ESL Shipping","In Service",33958,,,2010,"Atlantic",,,"15-Sep-2011",10.38,58.58,18358,,,"Handysize Bulker",,,,"Arkadia",18827,"1 x CP Propeller (Aft Centre) (mechanical) (Stainless Steel), KaMeWa 157A/4D, 127rpm, Ø6.20m",,,,,,,,,"S042","ESL Shipping Oy",,"Finland",,"OJPB"
16186132,9590802,"Kumpula","01-May-2012","ESL Shipping","In Service",33958,,,,"Atlantic/Pacific",,,,11.44,58.58,18358,,,"Handysize Bulker",,,,"Kumpula",18827,"1 x CP Propeller (Aft Centre) (mechanical) (Stainless Steel), KaMeWa 157A/4D, 127rpm, Ø6.20m",,,,,,,,,"S043","ESL Shipping Oy",,"Finland",,"OJPC"
16178416,9552989,"Amis Ace","01-Aug-2013","Wisdom Marine Group","In Service",33937,,,,"Atlantic/Pacific",,,,11.64,60.09,19911,,,"Bulker",,,,"Amis Ace",17700,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",25,"Y",,,,,,,"10660","Amis Star S.A.","N","Taiwan","N","3FNX3"
16083864,9515096,"Virgo Colossus","01-Sep-2012","K-Line Pte Ltd","In Service",33922,,,1848.94,"Atlantic/Pacific",,,,11.36,60.09,19947,"Y",,"Bulker",,,,"Virgo Colossus",18143,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 110rpm",,,,,,,,,"10576","CYGNUS LINE SHIPPING S.A.","N","Japan","N","3FFX7"
16072055,9426702,"Luna Rossa","01-Jul-2010","Meadway Shpg. & Trdg","In Service",33922,,,2064,"Atlantic/Pacific",,,"27-May-2010",11.69,60.09,19947,"Y",,"Handymax Bulker",,,,"Luna Rossa",17660,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 127rpm",21,,,,,,,,"10536","Evros Marine SA","N","Greece","N","D5ZR5"
16065660,9460382,"Jin Hong","01-Apr-2011","Jinhui Shpg & Trans","In Service",33919,,,2060.36,"Pacific",,,"15-Mar-2011",11.69,60.09,20020,"Y",,"Handymax Bulker",,,,"Jin Hong",17838,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,"Y",,,,,,,"10542","Jinhong Marine Inc.","N","Hong Kong","N","VRIE9"
16117149,9566588,"Jin Xiang","01-Jul-2012","Jinhui Shpg & Trans","In Service",33919,,,2031.48,"Pacific",,,,11.56,60.09,20020,"Y",,"Handymax Bulker",,,,"Jin Xiang",17818,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 110rpm",,"Y",,,,,,,"10577","Jinxiang Marine Inc.","N","Hong Kong","N","VRKO8"
16062335,9421439,"Albatross Island","01-Dec-2010","Pacific Basin Shpg","In Service",33919,,,,"Atlantic/Pacific",,,"19-Oct-2010",12.25,60.09,20020,,,"Handysize Bulker","19-Jan-2020",,,"Albatross Island",17838,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 110rpm",,"Y",,,,,,,"10541","Albatross Island Ltd.","N","Hong Kong","N","VRSQ7"
16065657,9426336,"Shelter Island","01-Feb-2011","Pacific Basin Shpg","In Service",33919,,,,"Atlantic/Pacific",,,"17-Dec-2010",12.27,60.09,20020,"Y",,"Handysize Bulker","03-Feb-2020",,,"Shelter Island",17838,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,"Y",,,,,,,"10545","SHELTER ISLAND LIMITED","N","Hong Kong","N","VRSQ8"
16083851,9476927,"Ultra Gujarat","01-Mar-2012","Santoku Shipping","In Service",33910,,,1848.94,"Atlantic/Pacific",,,"01-Feb-2012",12.54,60.09,19965,"Y",,"Bulker","29-Feb-2020",,,"Ultra Gujarat",18143,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 110rpm",,,"Y",,,,,,"10550","Lucretia Shipping, S.A.","N","Japan","N","D5BM6"
16168941,9533438,"Sagar Ratan","01-Aug-2010","Tata NYK","Idle",33910,,,2045,"Atlantic/Pacific",,,"13-Jul-2010",11.61,60.09,19965,"Y",,"Handymax Bulker",,,,"Sagar Ratan",17613,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,"Y","10551","TATA NYK SHIPPING PTE LTD","N","Singapore","N","9V8842"
16178124,9557056,"New Destiny","01-Oct-2011","New Vision Shpg","In Service",33910,,,1988,"Pacific",,,"25-Aug-2011",11.55,60.09,19965,"Y",,"Handymax Bulker",,,,"New Destiny",17700,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",20,,,,,,,,"10554","ATLAS SHIPHOLDING S.A.","N","Greece","N","V7A2022"
16151806,9476965,"Ultra Rocanville","01-Mar-2012","Ultrabulk Shipping","In Service",33900,,,1842.24,"Atlantic/Pacific",,,"19-Dec-2011",12.05,60.09,20020,,,"Handymax Bulker",,,,"Ultra Rocanville",18014,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 110rpm",20,,,,,,,,"10575","Tagashira Kaiun Co, Ltd.","N","Chile","N","3FLF9"
16105959,9460526,"Sunleaf Grace","01-Sep-2011","Toko Kisen Y.K.","In Service",33900,,,,"Pacific",,,"08-Jul-2011",11.67,60.09,20020,"Y",,"Handymax Bulker",,,,"Sunleaf Grace",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 110rpm",20,,,,,,,,"10547","SUN LEAF SHIPPING S.A.","N","Japan","N","3FPJ9"
16083848,9566576,"Ultra Wollongong","01-Jun-2011","Kasuga Kaiun","In Service",33894,,,1848.94,"Atlantic/Pacific",,,"20-Apr-2011",11.81,60.09,20020,"Y",,"Bulker",,,,"Ultra Wollongong",18143,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 127rpm",,,,,,,,,"10549","Mersea Shipping (Bvi) Ltd.","N","Japan","N","VRUB2"
16072442,9426764,"Amis Wisdom I","01-Aug-2010","Wisdom Marine Group","In Service",33854,,,1864,"Atlantic/Pacific",,,"17-Jun-2010",11.52,60.09,19911,,,"Bulker",,,,"Amis Wisdom I",33224,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 127rpm",20,"Y",,,,,,,"10603","Amis Wisdom S.A.","N","Taiwan","N","3FCD8"
16072455,9426776,"Amis Wisdom II","01-Sep-2010","Wisdom Marine Group","In Service",33854,,,,"Atlantic/Pacific",,,"05-Aug-2010",11.68,60.09,19911,,,"Bulker",,,,"Amis Wisdom II",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 127rpm",19,"Y",,,,,,,"10604","Makatao Wisdom S.A.","N","Taiwan","N","3FGI2"
16280423,8537267,"Wan Ming","01-Nov-2012","Wanming Shipping","In Service",33806,,,,"Pacific",,,,9.91,,18931,,,"Handymax Bulker",,,,"Wan Ming",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"WL11-01",,,"China P.R.",,"BKQH6"
16102479,9628714,"Chang Hang Jin Hai","01-May-2012","Shanghai Ming Wah","Idle",33795,,,,"Pacific",,,,10.95,,19656,"Y",,"Handymax Bulker",,,,"Chang Hang Jin Hai",32190,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø5.90m",,,,,,"Y",,,"418-9",,,"Hong Kong",,"BUDJ"
16102482,9628726,"Chang Hang Run Hai","01-May-2012","Shanghai Ming Wah","In Service",33736,,,,"Pacific",,,,11.15,,19656,"Y",,"Handymax Bulker",,,,"Chang Hang Run Hai",32190,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø5.90m",,,,,,"Y",,,"418-10",,,"Hong Kong",,"BULL"
16102495,9628738,"Chang Hang Pu Hai","01-May-2012","Shanghai Ming Wah","In Service",33736,,,,"Pacific",,,,10.77,,19656,"Y",,"Handymax Bulker",,,,"Chang Hang Pu Hai",32190,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø5.90m",,,,,,"Y",,,"418-11","Shanghai Ming Wah Shipping Co, Ltd.",,"Hong Kong",,"BULM"
16102503,9628740,"Chang Hang Huai Hai","01-May-2012","Shanghai Ming Wah","Idle",33736,,,,"Pacific",,,,11.67,,19656,"Y",,"Handymax Bulker",,,,"Chang Hang Huai Hai",26611,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø5.90m",,,,,,"Y",,,"418-12",,,"Hong Kong",,"BULN"
16102516,9628752,"Chang Hang Han Hai","01-Jun-2012","Shanghai Ming Wah","In Service",33736,,,,"Pacific",,,,10.88,,19656,"Y",,"Handymax Bulker",,,,"Chang Hang Han Hai",32190,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø5.90m",,,,,,"Y",,,"418-13",,,"Hong Kong",,"BUJE"
16102529,9628764,"Chang Hang Bin Hai","01-Jun-2012","Shanghai Ming Wah","In Service",33736,,,,"Atlantic/Pacific",,,,10.9,,19656,"Y",,"Handymax Bulker",,,,"Chang Hang Bin Hai",32190,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø5.90m",,,,,,"Y",,,"418-14",,,"Hong Kong",,"BUJF"
16071353,9628207,"Chang Hang Cang Hai","01-Jul-2011","Shanghai Ming Wah","Idle",33736,,,,"Pacific",,,,11.36,,19656,"Y",,"Handymax Bulker",,,,"Chang Hang Cang Hai",32190,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø5.90m",,,,,,"Y",,,"418-6",,,"Hong Kong",,"BUWE"
16071366,9628219,"Chang Hang Hao Hai","01-Jul-2011","Shanghai Ming Wah","In Service",33736,,,,"Pacific",,,,11.98,,19656,"Y",,"Handymax Bulker",,,,"Chang Hang Hao Hai",32190,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø5.90m",,,,,,"Y",,,"418-7",,,"Hong Kong",,"BUWV"
16071379,9628702,"Chang Hang Hong Hai","01-Dec-2011","Shanghai Ming Wah","In Service",33736,,,,"Pacific",,,,11.5,,19656,"Y",,"Handymax Bulker",,,,"Chang Hang Hong Hai",32190,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø5.90m",,,,,,"Y",,,"418-8",,,"Hong Kong",,"BUDI"
16213076,9629976,"DL Pansy","01-Sep-2013","Daelim Corporation","In Service",33729,,,2176,"Atlantic/Pacific",,,"14-Jun-2013",11.46,,19427,,,"Bulker",,,,"DL Pansy",14705,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"1050","NI SHIPPING S.A. (100.0%)",,"South Korea",,"H3NZ"
16092824,9452139,"Kai Xuan","01-Jun-2012","Zhejiang Materials","In Service",33689,,,2100,"Atlantic/Pacific",135,70,"17-Aug-2011",11.32,,16318,,,"Handymax Bulker",,55,80,"Kai Xuan",16176,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 127rpm",,,,,"Y",,,,"HYDM001","Polestar Shipping Company Limited",,"China P.R.",,"V7YL7"
16116634,9507788,"Star Bright","01-Jul-2010","Star Bulk Carriers","In Service",33613,,,1807,"Pacific",,,"19-Apr-2010",11.67,57.1,18529,"Y",,"Bulker","11-Dec-2019",,,"Star Bright",15237,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 127rpm",19,"Y",,,,,,,"S-023","STAR REGG III LLC","N","Greece","N","A8VC8"
16170036,9548823,"Star Navarra","01-Sep-2010","F. H. Bertling","In Service",33601,,,2200,"Atlantic/Pacific",273,,"16-Mar-2010",11.29,,16739,,,"Handysize Bulker",,,273,"Star Navarra",16505,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",21,,,,,,,,"ZC1001","FH Bertling Navarra Shipping Pte. Ltd.",,"Germany",,"V7ZD8"
16170049,9548835,"Star Dalmatia","01-Jan-2011","F. H. Bertling","In Service",33601,,,2200,"Atlantic/Pacific",273,,"15-May-2010",11.5,,16737,,,"Handysize Bulker",,,273,"Star Dalmatia",16505,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",21,,,,,,,,"ZC1002","FH Bertling Dalmatia Shipping Pte. Ltd.",,"Germany",,"V7ZD7"
16071340,9436111,"Orient Lucky","01-Aug-2010","Tongli Shipping","In Service",33547,,,,"Pacific",,,,10.76,60.6,18486,"Y",,"Panamax Bulker",,,,"Orient Lucky",32737,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø5.60m",,,,,,,,,"BH409-14",,,"Singapore",,"3FRF6"
16071337,9436109,"Chang Hang Hui Hai","01-Sep-2010","Shanghai Ming Wah","In Service",33547,,,,"Pacific",,,,11.17,60.6,18486,"Y",,"Handymax Bulker",,,,"Chang Hang Hui Hai",32737,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 114rpm, Ø5.60m",,,,,,"Y",,,"BH409-09",,,"Hong Kong",,"BFBB9"
16197138,9614684,"Hai Yang Zhi Yuan","01-Sep-2010","Fuzhou Haitong","In Service",33511,,,,"Pacific",,,,10.35,60.6,18766,"Y",,"Handymax Bulker",,,,"Hai Yang Zhi Yuan",15196,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,,,"N","China P.R.","N","BFAK8"
16080292,,"Guang Zhou Fa Zhan 2","01-May-2010","Guangzhou D. S.","In Service",33511,,,,"Pacific",,,,,60.6,18766,"Y",,"Handymax Bulker",,,,"Guang Zhou Fa Zhan 2",15196,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,"Y","Y",,"Y",,,"N","China P.R.","N","BYFA"
16127869,9493468,"Guang Zhou Fa Zhan 1","01-Feb-2010","Guangzhou D. S.","In Service",33511,,,,"Pacific",,,,10.38,60.6,18766,"Y",,"Handymax Bulker",,,,"Guang Zhou Fa Zhan 1",15196,"1 x FP Propeller (Aft Centre) (mechanical), 114rpm",,,,,"Y","Y",,"Y",,,"N","China P.R.","N","BYCV"
16127856,8555673,"An Mao Shan","01-Mar-2011","COSCO Shipping Bulk","In Service",33511,,,,"Pacific",,,,10.14,60.6,18766,"Y",,"Bulker",,,,"An Mao Shan",15196,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,"Y",,,,,"N","China P.R.","N","BRQG"
16127885,8560173,"An Yue Shan","01-Jun-2011","COSCO Shipping Bulk","In Service",33511,,,,"Pacific",,,,10.26,60.6,18766,"Y",,"Bulker",,,,"An Yue Shan",15196,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,"Y",,,"57300-17",,"N","China P.R.","N","BRQK"
16127793,8554320,"An Long Shan","01-Jan-2011","COSCO Shipping Bulk","In Service",33511,,,,"Pacific",,,,10.24,60.6,18766,"Y",,"Bulker",,,,"An Long Shan",15196,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,"Y",,,"57300-14",,"N","China P.R.","N","BRQF"
16127814,,"An Yu Shan","01-Sep-2010","COSCO Shipping Bulk","In Service",33511,,,,"Pacific",,,,,60.6,18766,"Y",,"Bulker",,,,"An Yu Shan",15196,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,"Y",,,,,"N","China P.R.","N","BRQB"
16127827,8554825,"An Sheng Shan","01-Jan-2011","COSCO Shipping Bulk","In Service",33511,,,,"Pacific",,,,10.12,60.6,18766,"Y",,"Bulker",,,,"An Sheng Shan",15196,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,"Y",,,,,"N","China P.R.","N","BRQC"
16219144,8560666,"An Hua Shan","01-Sep-2011","COSCO Shipping Bulk","In Service",33511,,,,"Pacific",,,,10.09,60.6,18766,"Y",,"Bulker",,,,"An Hua Shan",15196,"1 x FP Propeller (Aft Centre) (mechanical), 114rpm",,,,,,"Y",,,"57300-18",,"N","China P.R.","N","BRQL"
16221255,9604548,"An Kang Shan","01-Dec-2011","COSCO Shipping Bulk","In Service",33511,,,,"Pacific",,,,9.92,60.6,18766,"Y",,"Bulker",,,,"An Kang Shan",15196,"1 x FP Propeller (Aft Centre) (mechanical), 114rpm",,,,,,"Y",,,"57300-20",,"N","China P.R.","N","BRQX"
16214978,8559849,"An Jin Shan","01-Jun-2011","COSCO Shipping Bulk","In Service",33511,,,,"Pacific",,,,10.26,60.6,18766,"Y",,"Bulker",,,,"An Jin Shan",15196,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,"Y",,,,,"N","China P.R.","N","BRQH"
16217324,9637595,"An Xiu Shan","01-Aug-2011","COSCO Shipping Bulk","In Service",33511,,,,"Pacific",,,,9.8,60.6,18766,"Y",,"Bulker",,,,"An Xiu Shan",15196,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,"Y",,,,,"N","China P.R.","N","BRQV"
16217337,9637600,"Xin Yue Shun","01-Aug-2011","COSCO Shipping Bulk","In Service",33511,,,,"Pacific",,,,9.99,60.6,18766,"Y",,"Bulker",,,,"Xin Yue Shun",15196,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,"Y",,,,"Guangzhou Zhenxing Shipping","N","China P.R.",,"BRTR"
