"Listing"

"WFR Listing"
"Created 09 March 2022 19:04"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months, %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Status"
16208522,9622019,"Mediterranean Express",563130100,"Hammonia America","Singapore","Hapag-Lloyd Cont","Sea Consortium","Sea Consortium","01-May-2014","02-Sep-2013","31-Jan-2011",,,,56620,37.3,12.5,,,,"VLS IFO",107.6,"1 x Diesel - MAN B. & W. 6S80ME-C9.2 - 2-stroke 6-cyl. 800mm x3450mm bore/stroke 24,354mkW total at 75rpm",33112,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - PANASIA Glo-En™ P700 at 700cu.m/hr",21,7,,"Fully Cellular Container","East Coast North America (42.4 %)",21,249.95,,,,"Singapore","In Service"
16109360,9467043,"Northern Promotion",255805666,,"Madeira","Maersk","Northern Shipping","Northern Shipping","01-Jan-2010","30-Sep-2009","01-Aug-2007",,,,59483,32.2,13," 1 x Crane - OPCO SWL 10 tons",,,"VLS IFO",142.8,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 32,900mkW total at 100.40rpm",44732,,,,24,,,"Fully Cellular Container","East Asia (30.7 %)",21,260,,,,"Germany","In Service"
16109373,9467055,"Northern Power",636091835,,"Liberia","CMA CGM","Northern Shipping","Northern Shipping","01-Apr-2010","28-Dec-2009","01-Aug-2007",,,,59400,32.2,13," 1 x Crane - OPCO SWL 10 tons",,,"VLS IFO",142.8,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 32,900mkW total at 100.40rpm",44732,,,,24,,,"Fully Cellular Container","West Coast Africa (62.9 %)",21,260,,,,"Germany","In Service"
16083064,9450296,"Northern Precision",636091716,"CCNI Patagonia","Liberia","Maersk","Northern Shipping","Northern Shipping","01-Mar-2009","10-Nov-2008","27-Apr-2007",,,,59431,32.2,13," 1 x Crane - OPCO SWL 10 tons",67.2,"$m","VLS IFO",142.8,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 36,560mkW total at 94rpm",49708,,,,24,,,"Fully Cellular Container","Middle East (24.2 %)",21,260,,,,"Germany","In Service"
16083077,9450301,"Northern Practise",636091717,"Ankara Bridge","Liberia","Feedertech","V. Ships (Hamburg)","V. Group","01-Jun-2009","29-Jan-2009","27-Apr-2007",,,,59352,32.2,13," 1 x Crane - OPCO SWL 10 tons",67.2,"$m","VLS IFO",142.8,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 32,900mkW total at 100.40rpm",44732,,,,24,,,"Fully Cellular Container","East Coast North America (35.7 %)",21,260,,,,"United Kingdom","In Service"
16083080,9450313,"Northern Priority",636091832,"Cap Irene","Liberia","Maersk","Northern Shipping","Northern Shipping","01-Sep-2009","21-May-2009","27-Apr-2007",,,,59186,32.2,13," 1 x Crane - OPCO SWL 10 tons",67.2,"$m","VLS IFO",142.8,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 36,560mkW total at 94rpm",49708,,,,24,,,"Fully Cellular Container","West Coast South America (28.1 %)",21,260,,,,"Germany","In Service"
16083093,9450325,"Northern Prelude",636091833,,"Liberia","Hapag-Lloyd Cont","Northern Shipping","Northern Shipping","01-Nov-2009","23-Jun-2009","27-Apr-2007",,,,59404,32.2,13," 1 x Crane - OPCO SWL 10 tons",67.2,"$m","VLS IFO",142.8,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 32,900mkW total at 100.40rpm",44732,,,,24,,,"Fully Cellular Container","West Coast Africa (42.8 %)",21,260,,,,"Germany","In Service"
16084524,9484522,"Lana",636015503,"Lania","Liberia","Maersk","Marlow Navigation","Marlow Navigation","01-Jul-2010","05-Mar-2010","04-May-2007",,,,59400,32.2,13,,67.2,"$m","VLS IFO",142.8,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 36,560mkW total at 94rpm",49708,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 400cu.m/hr - 2020 installation year",24,,,"Fully Cellular Container","West Coast Africa (24.2 %)",21,260,,,,"Germany","In Service"
16084537,9459278,"Ren Jian 15",413526530,"Stadt Freiburg","China P.R.","Quanzhou Ansheng","Quanzhou Ansheng","Antong Holdings","01-May-2010","24-Nov-2009","04-May-2007",,,,54325,32.2,13,,67.2,"$m","VLS IFO",142.8,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 36,560mkW total at 94rpm",49708,,,"1 x BWTS - Ballast Water Treatment System (Pending) - COSCO (Weihai) BOS-700 at 700cu.m/hr - 2022 installation year",24,,,"Fully Cellular Container","East Asia (44.4 %)",21,259.98,,,,"China P.R.","In Service"
16209790,9625384,"Bartolomeu Dias",710000872,,"Brazil","Alianca Navegacao","Alianca Navegacao","A.P. Moller","01-Mar-2014","30-Nov-2012","12-Apr-2011",,,,57818,37.3,12.6,,57.5,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 8S70ME-C7.2 - 2-stroke 8-cyl. 700mm x2800mm bore/stroke 26,160mkW total at 91rpm",35568,,"Eco – Electronic Engine","BWTS - Ballast Water Treatment System",21.5,7,,"Fully Cellular Container","East Coast South America (100.0 %)",21,254.73,,,,"Denmark","In Service"
16209808,9625396,"Vicente Pinzon",710074009,,"Brazil","Alianca Navegacao","Alianca Navegacao","A.P. Moller","01-Jul-2014","30-Jan-2013","12-Apr-2011",,,,57882,37.3,12.6,,57.5,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 8S70ME-C7.2 - 2-stroke 8-cyl. 700mm x2800mm bore/stroke 26,160mkW total at 91rpm",35568,,"Eco – Electronic Engine","BWTS - Ballast Water Treatment System",21.5,7,,"Fully Cellular Container","East Coast South America (100.0 %)",21,254.87,,,,"Denmark","In Service"
16209811,9625401,"Kota Lekas",477518400,,"Hong Kong","PIL","PIL","PIL","01-Sep-2014","30-May-2013","12-Apr-2011",,,,57712,37.3,12.6,,57.5,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 8S70ME-C7.2 - 2-stroke 8-cyl. 700mm x2800mm bore/stroke 26,160mkW total at 91rpm",35568,"Fitted","Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - 2019 installation year, 1 x Exhaust Scrubber - SOx - Zhejiang Energy - 2019 installation year",21.5,7,,"Fully Cellular Container","East Asia (23.1 %)",21,254.79,,,,"Singapore","In Service"
16209824,9625413,"Kota Legit",477712300,,"Hong Kong","PIL","PIL","PIL","01-Oct-2014","07-Aug-2013","12-Apr-2011",,,,57778,37.3,12.6,,57.5,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 8S70ME-C7.2 - 2-stroke 8-cyl. 700mm x2800mm bore/stroke 26,160mkW total at 91rpm",35568,"Fitted","Eco – Electronic Engine","BWTS - Ballast Water Treatment System, 1 x Exhaust Scrubber - SOx - 2020 installation year",21.5,7,,"Fully Cellular Container","East Coast Africa (38.0 %)",21,254.84,,,,"Singapore","In Service"
16190926,9455296,"Wan Hai 511",566510000,"CCNI Antuco","Singapore","Wan Hai Lines","Wan Hai Lines","Wan Hai Lines","01-May-2012","16-Sep-2011","01-Jun-2007",,,,57830,37.3,12.8,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 36,560mkW total at 94rpm",49674,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval PureBallast 2.0 Ex 500 at 500cu.m/hr",23.2,,,"Fully Cellular Container","East Asia (59.7 %)",21,259,,,,"Taiwan","In Service"
16190939,9457622,"Wan Hai 512",566642000,,"Singapore","Wan Hai Lines","Wan Hai Lines","Wan Hai Lines","01-Aug-2012","14-Nov-2011","01-Jun-2007",,,,57830,37.3,12.8,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 36,560mkW total at 94rpm",49674,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval PureBallast 2.0 Ex 500 at 500cu.m/hr",23.2,,,"Fully Cellular Container","East Asia (33.7 %)",21,259,,,,"Taiwan","In Service"
16190942,9457634,"Wan Hai 513",566730000,,"Singapore","Wan Hai Lines","Wan Hai Lines","Wan Hai Lines","01-Nov-2012","26-Dec-2011","01-Jun-2007",,,,57830,37.3,12.8,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 36,560mkW total at 94rpm",49674,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval PureBallast 2.0 Ex 500 at 500cu.m/hr",23.2,,,"Fully Cellular Container","West Coast North America (38.4 %)",21,259,,,,"Taiwan","In Service"
16190955,9457646,"Wan Hai 515",566828000,,"Singapore","Wan Hai Lines","Wan Hai Lines","Wan Hai Lines","01-Mar-2013","25-Apr-2012","01-Jun-2007",,,,57830,37.3,12.8,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 36,540mkW total at 94rpm",49680,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval PureBallast 2.0 Ex 500 at 500cu.m/hr",23.2,,,"Fully Cellular Container","East Asia (34.0 %)",21,259,,,,"Taiwan","In Service"
16190968,9457658,"Wan Hai 516",566886000,,"Singapore","Wan Hai Lines","Wan Hai Lines","Wan Hai Lines","01-Apr-2013","17-Jul-2012","01-Jun-2007",,,,57830,37.3,12.8,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 36,560mkW total at 94rpm",49674,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval PureBallast 2.0 Ex 500 at 500cu.m/hr",23.2,,,"Fully Cellular Container","West Coast North America (55.7 %)",21,259,,,,"Taiwan","In Service"
16126417,9496599,"YM Essence",416491000,,"Taiwan","Yang Ming Marine","Yang Ming Marine","Yang Ming Marine","01-Jul-2014","16-Oct-2013","08-Apr-2009",,,,57320,37.3,11.8,,75,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 7K98MC6.1 - 2-stroke 7-cyl. 980mm x2660mm bore/stroke 35,140mkW total at 90rpm",47777,,,"2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-600 at 600cu.m/hr",24,,,"Fully Cellular Container","East Asia (27.7 %)",21,259,,,,"Taiwan","In Service"
16190971,9457660,"Wan Hai 517",566942000,,"Singapore","Wan Hai Lines","Wan Hai Lines","Wan Hai Lines","01-Jun-2013","02-Oct-2012","01-Jun-2007",,,,57830,37.3,12.8,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 8K90MC-C6.2 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 36,560mkW total at 94rpm",49674,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval PureBallast 2.0 Ex 500 at 500cu.m/hr",23.2,,,"Fully Cellular Container","West Coast North America (41.7 %)",21,259,,,,"Taiwan","In Service"
16119785,9486116,"Brotonne Bridge",477961600,,"Hong Kong","ONE","Seaspan Corporation","Atlas Corp (Seaspan)","01-Oct-2010","24-May-2010","29-Nov-2007",,,,59678,35,11,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7K98ME7.2 - 2-stroke 7-cyl. 980mm x2660mm bore/stroke 43,610mkW total at 97rpm",59293,,"Eco – Electronic Engine","1 x HVEC -High Voltage External Connection, 1 x BWTS - Ballast Water Treatment System - 2020 installation year",24.3,,,"Fully Cellular Container","East Coast Africa (30.3 %)",21,267,,,,"Canada","In Service"
16119798,9492696,"Seaspan Kyoto",477866200,"Brevik Bridge","Hong Kong","ONE","Seaspan Corporation","Atlas Corp (Seaspan)","01-Jan-2011","02-Jul-2010","29-Nov-2007",,,,59678,35,11,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7K98ME7.2 - 2-stroke 7-cyl. 980mm x2660mm bore/stroke 43,610mkW total at 97rpm",59293,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - 2021 installation year",24.3,,,"Fully Cellular Container","East Asia (37.3 %)",21,267,,,,"Canada","In Service"
16119806,9492701,"Seaspan Kobe",477866300,"Bilbao Bridge","Hong Kong","ONE","Seaspan Corporation","Atlas Corp (Seaspan)","01-Jan-2011","16-Aug-2010","29-Nov-2007",,,,59678,35,11,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7K98ME7.2 - 2-stroke 7-cyl. 980mm x2660mm bore/stroke 43,610mkW total at 97rpm",59293,,"Eco – Electronic Engine",,24.3,,,"Fully Cellular Container","United Kingdom/Continent (34.6 %)",21,269.8,,,,"Canada","In Service"
16119819,9492713,"Seaspan Chiba",477213800,"Berlin Bridge","Hong Kong","ONE","Seaspan Corporation","Atlas Corp (Seaspan)","01-May-2011","15-Nov-2010","29-Nov-2007",,,,59678,35,11,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7K98ME7.2 - 2-stroke 7-cyl. 980mm x2660mm bore/stroke 43,610mkW total at 97rpm",59293,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - 2021 installation year",24.3,,,"Fully Cellular Container","Mediterranean / Black Sea (53.1 %)",21,267,,,,"Canada","In Service"
16119822,9494280,"Budapest Bridge",477434200,,"Hong Kong","ONE","Seaspan Corporation","Atlas Corp (Seaspan)","01-Aug-2011","17-Dec-2010","29-Nov-2007",,,,59678,35,11,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7K98ME7.2 - 2-stroke 7-cyl. 980mm x2660mm bore/stroke 43,610mkW total at 97rpm",59293,,"Eco – Electronic Engine",,24.3,,,"Fully Cellular Container","United Kingdom/Continent (24.3 %)",21,267,,,,"Canada","In Service"
13242543,9232565,"Liverpool Express",310823000,"Maersk Dexter","Bermuda","Hapag-Lloyd Cont","Hapag-Lloyd Cont","Hapag-Lloyd","01-Sep-2002","11-Mar-2002","27-Mar-2000",,,,51455,32.2,12.5,,55,"$m","VLS IFO",185,"1 x Diesel - Sulzer 9RTA96C-B - 2-stroke 9-cyl. 960mm x2500mm bore/stroke 51,434mkW total at 102rpm",69930,,,,23.5,,,"Fully Cellular Container","East Coast North America (36.0 %)",23,281,,,,"Germany","In Service"
13242677,9232577,"Dublin Express",310825000,"Maersk Dale","Bermuda","Hapag-Lloyd Cont","Hapag-Lloyd Cont","Hapag-Lloyd","01-Dec-2002","21-May-2002","27-Mar-2000",,,,54157,32.2,12.5,,55,"$m","VLS IFO",185,"1 x Diesel - Sulzer 9RTA96C-B - 2-stroke 9-cyl. 960mm x2500mm bore/stroke 51,434mkW total at 102rpm",69930,,,,25.2,,,"Fully Cellular Container","East Coast North America (82.2 %)",22,281,,,,"Germany","In Service"
13242701,9232589,"Glasgow Express",310826000,"Maersk Dayton","Bermuda","Hapag-Lloyd Cont","Hapag-Lloyd Cont","Hapag-Lloyd","01-Dec-2002","15-Jul-2002","27-Mar-2000",,,,54157,32.2,12.5,,55,"$m","VLS IFO",185,"1 x Diesel - Sulzer 9RTA96C-B - 2-stroke 9-cyl. 960mm x2500mm bore/stroke 51,434mkW total at 102rpm",69930,,,,25,,,"Fully Cellular Container","East Coast North America (38.6 %)",23,281,,,,"Germany","In Service"
13235811,9227297,"MSC Anisha R",636016434,"Santa Rafaela","Liberia","MSC","SFL Corporation","Fredriksen Group","01-Jan-2002","31-Aug-2001","01-Mar-2000",,,,53328,32.2,12.5,,52,"$m","VLS IFO",45.3,"1 x Diesel - Sulzer 9RTA96C-B - 2-stroke 9-cyl. 960mm x2500mm bore/stroke 51,434mkW total at 102rpm",69930,,,,16,,,"Fully Cellular Container","East Coast North America (48.5 %)",24,281,,,,"Norway","In Service"
13235945,9227302,"MSC Katya R.",636016435,"Santa Rebecca","Liberia","MSC","SFL Corporation","Fredriksen Group","01-Apr-2002","12-Nov-2001","01-Mar-2000",,,,53328,32.2,12.5,,52,"$m","VLS IFO",185,"1 x Diesel - Sulzer 9RTA96C-B - 2-stroke 9-cyl. 960mm x2500mm bore/stroke 51,480mkW total at 102rpm",69993,,,,25,,,"Fully Cellular Container","East Coast North America (47.0 %)",22,281,,,,"Norway","In Service"
13236021,9227314,"MSC Zlata R.",636016436,"Santa Ricarda","Liberia","MSC","SFL Corporation","Fredriksen Group","01-May-2002","10-Dec-2001","01-Mar-2000",,,,53328,32.2,12.5,,52,"$m","VLS IFO",185,"1 x Diesel - Sulzer 9RTA96C-B - 2-stroke 9-cyl. 960mm x2500mm bore/stroke 51,480mkW total at 102rpm",69993,,,,25,,,"Fully Cellular Container","East Coast North America (48.3 %)",22,281,,,,"Norway","In Service"
13236155,9227326,"MSC Vidisha R.",636016437,"Santa Roberta","Liberia","MSC","SFL Corporation","Fredriksen Group","01-Jul-2002","05-Mar-2002","01-Mar-2000",,,,53328,32.2,12.5,,52,"$m","VLS IFO",185,"1 x Diesel - Sulzer 9RTA96C-B - 2-stroke 9-cyl. 960mm x2500mm bore/stroke 51,480mkW total at 102rpm",69993,,,,25,,,"Fully Cellular Container","West Coast North America (41.4 %)",25,281,,,,"Norway","In Service"
13236289,9227338,"MSC Julia R.",636016430,"Santa Romana","Liberia","MSC","SFL Corporation","Fredriksen Group","01-Oct-2002","14-May-2002","01-Mar-2000",,,,53328,32.2,12.5,,52,"$m","VLS IFO",185,"1 x Diesel - Sulzer 9RTA96C-B - 2-stroke 9-cyl. 960mm x2500mm bore/stroke 51,480mkW total at 102rpm",69993,,,,25,7,,"Fully Cellular Container","West Coast South America (50.0 %)",25,281,,,,"Norway","In Service"
13236313,9227340,"MSC Vaishnavi R.",636016431,"Santa Rosanna","Liberia","MSC","SFL Corporation","Fredriksen Group","01-Nov-2002","17-Jun-2002","01-Mar-2000",20634,,,53328,32.2,12.5,,52,"$m","VLS IFO",185,"1 x Diesel - Sulzer 9RTA96C-B - 2-stroke 9-cyl. 960mm x2500mm bore/stroke 51,480mkW total at 102rpm",69993,,,"1 x BWTS - Ballast Water Treatment System - Brightsky BSKY 500 at 500cu.m/hr - 2012 installation year",25,7,,"Fully Cellular Container","East Coast North America (47.6 %)",24,281,,,,"Norway","In Service"
13236447,9244881,"MSC Arushi R.",636016432,"Santa Rufina","Liberia","MSC","SFL Corporation","Fredriksen Group","01-Dec-2002","27-Jun-2002","01-Nov-2000",,,,53328,32.2,12.5,,52,"$m","VLS IFO",185,"1 x Diesel - Sulzer 9RTA96C-B - 2-stroke 9-cyl. 960mm x2500mm bore/stroke 51,480mkW total at 102rpm",69993,,,,25,,,"Fully Cellular Container","East Coast North America (51.5 %)",24,281,,,,"Norway","In Service"
16214310,9624275,"Maersk Aras",351977000,"I Indigo","Panama","Maersk","Kyowa Kisen","Kyowa Kisen","01-Apr-2013","29-May-2012","28-Feb-2011",,,,60153,37.4,13.6," 1 x Crane - OPCO SWL 10 tons",63,"$m","VLS IFO",90.7,"1 x Diesel - Wartsila 2-stroke 8RT-flex68D - 2-stroke 8-cyl. 680mm x2720mm bore/stroke 25,040mkW total at 95rpm",34044,,"Eco – Electronic Engine",,21.4,,,"Fully Cellular Container","West Coast Africa (42.5 %)",21,255.1,,,,"Japan","In Service"
16214323,9624287,"Maersk Iyo",373271000,"Hanjin Scarlet","Panama","Maersk","Kyowa Kisen","Kyowa Kisen","01-Jun-2013","04-Feb-2013","28-Feb-2011",,,,60153,37.4,13.6," 1 x Crane - OPCO SWL 10 tons",63,"$m","VLS IFO",90.7,"1 x Diesel - Wartsila 2-stroke 8RT-flex68D - 2-stroke 8-cyl. 680mm x2720mm bore/stroke 25,040mkW total at 95rpm",34044,,"Eco – Electronic Engine",,21.4,,,"Fully Cellular Container","West Coast Africa (39.9 %)",21,255.1,,,,"Japan","Idle"
16214336,9624299,"Maersk Karun",354060000,"I White","Panama","Maersk","Nissen Kaiun","Nissen Kaiun","01-Jul-2014","15-Nov-2013","28-Feb-2011",,,,60153,37.4,13.6," 1 x Crane - OPCO SWL 10 tons",63,"$m","VLS IFO",90.7,"1 x Diesel - Wartsila 2-stroke 8RT-flex68D - 2-stroke 8-cyl. 680mm x2720mm bore/stroke 25,040mkW total at 95rpm",34044,,"Eco – Electronic Engine",,21.4,,,"Fully Cellular Container","West Coast Africa (41.5 %)",21,255.1,,,,"Japan","Idle"
16193901,9482938,"NYK Fuji",563589000,,"Singapore","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-May-2011","13-Dec-2010","01-Jun-2008",,,,52190,35.39,12.72," 1 x Crane - OPCO SWL 8 tons",,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 8RT-flex82C - 2-stroke 8-cyl. 820mm x2646mm bore/stroke 20,000mkW total at 79.80rpm",27192,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - Sunrui BC-500 at 500cu.m/hr - 2021 installation year",24.1,,,"Fully Cellular Container","South East Asia (35.0 %)",21,266.65,,,,"Japan","In Service"
16193914,9487524,"NYK Futago",566002000,,"Singapore","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Jun-2011","21-Dec-2010","01-Jun-2008",,,,52190,35.39,12.72," 1 x Crane - OPCO SWL 8 tons",,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 8RT-flex82C - 2-stroke 8-cyl. 820mm x2646mm bore/stroke 20,000mkW total at 79.80rpm",27192,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - Sunrui BC-500 at 500cu.m/hr - 2020 installation year",24.1,,,"Fully Cellular Container","Australasia (41.7 %)",21,266.65,,,,"Japan","In Service"
16193927,9487952,"NYK Furano",566259000,,"Singapore","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Apr-2012","28-Dec-2010","01-Jun-2008",,,,52190,35.39,12.72," 1 x Crane - OPCO SWL 8 tons",,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 8RT-flex82C - 2-stroke 8-cyl. 820mm x2646mm bore/stroke 20,000mkW total at 79.80rpm",27192,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-500 at 500cu.m/hr - 2022 installation year",24.1,,,"Fully Cellular Container","Australasia (42.8 %)",21,266.65,,,,"Japan","In Service"
16193930,9487964,"NYK Fushimi",566335000,,"Singapore","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Mar-2012","28-Dec-2010","01-Jun-2008",,,,52190,35.39,12.72," 1 x Crane - OPCO SWL 8 tons",,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 8RT-flex82C - 2-stroke 8-cyl. 820mm x2646mm bore/stroke 20,000mkW total at 79.80rpm",27192,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - Sunrui BC-500 at 500cu.m/hr - 2022 installation year",24.1,,,"Fully Cellular Container","South East Asia (61.9 %)",21,266.65,,,,"Japan","In Service"
15788463,9326421,"Wan Hai 509",565653000,"India Express","Singapore","Wan Hai Lines","Wan Hai Lines","Wan Hai Lines","01-Oct-2007","24-Apr-2007","16-Jul-2004",,,,52146,32.25,12.52,,,,"VLS IFO",133,"1 x Diesel - MAN B. & W. 8K90MC-C6.1 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 36,560mkW total at 104rpm",49704,,,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-450 at 450cu.m/hr - 2020 installation year",24.5,,,"Fully Cellular Container","West Coast North America (46.5 %)",20,268.8,,,,"Taiwan","In Service"
16254987,9704659,"GFS Genesis",566446000,"Sima Genesis","Singapore","CMA CGM","Global Feeder Shpg","Global Feeder Shpg","01-Jun-2015","20-Jun-2014","12-Jun-2013",,,,54285,37.3,12.5,,,,"VLS IFO",82.5,"1 x Diesel - MAN B. & W. 7G70ME-C9.2 - 2-stroke 7-cyl. 700mm x3256mm bore/stroke 25,480mkW total at 83rpm",34643,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-800 at 800cu.m/hr",20.2,,,"Fully Cellular Container","West Coast Africa (57.0 %)",21,239.81,,,,"U.A.E.","In Service"
16254990,9704661,"GFS Giselle",566456000,"Sima Giselle","Singapore","Global Feeder Shpg","Global Feeder Shpg","Global Feeder Shpg","01-Sep-2015","25-Jun-2014","12-Jun-2013",,,,54117,37.3,12.5,,,,"VLS IFO",84,"1 x Diesel - MAN B. & W. 7G70ME-C9.2 - 2-stroke 7-cyl. 700mm x3256mm bore/stroke 25,480mkW total at 83rpm",34643,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-800 at 800cu.m/hr",20,,,"Fully Cellular Container","Indian Subcontinent (55.1 %)",21,239.82,,,,"U.A.E.","In Service"
16095920,9458999,"Brooklyn Bridge",370458000,,"Panama","ONE","K-Line","K-Line","01-May-2010","15-Dec-2009","13-Jul-2007",,,,52055,35.4,12.6," 1 x Crane, Engine Room SWL 10 tons",,,"VLS IFO",170,"1 x Diesel - Wartsila 2-stroke 8RT-flex82C - 2-stroke 8-cyl. 820mm x2646mm bore/stroke 33,720mkW total at 95rpm",45846,,"Eco – Electronic Engine","2 x BWTS - Ballast Water Treatment System - Sunrui BC-500 at 500cu.m/hr - 2018 installation year",24.1,,,"Fully Cellular Container","South East Asia (42.5 %)",21,266.65,,,,"Japan","In Service"
16095933,9463267,"Bay Bridge",354120000,,"Panama","ONE","Fukujin Kisen","Fukujin Kisen","01-Jun-2010","19-Jan-2010","13-Jul-2007",,,,52055,35.4,12.6," 1 x Crane, Engine Room SWL 10 tons",,,"VLS IFO",170,"1 x Diesel - Wartsila 2-stroke 10RT-flex82C - 2-stroke 10-cyl. 820mm x2646mm bore/stroke 45,200mkW total at 102rpm",61500,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr - 2020 installation year",24.1,,,"Fully Cellular Container","South East Asia (37.1 %)",21,266.65,,,,"Japan","In Service"
16095959,9463281,"Baltic South",538008564,"Baltimore Bridge","Marshall Is.","Sinokor Merchant","Sinokor Merchant","Sinokor Merchant","01-Sep-2010","04-May-2010","13-Jul-2007",,,,52055,35.4,12.6," 1 x Crane, Engine Room SWL 10 tons",,,"VLS IFO",170,"1 x Diesel - Wartsila 2-stroke 10RT-flex82C - 2-stroke 10-cyl. 820mm x2646mm bore/stroke 40,680mkW total at 102rpm",55272,,"Eco – Electronic Engine",,24.1,,,"Fully Cellular Container","East Asia (42.6 %)",21,266.65,,,,"South Korea","In Service"
