"Listing"

"WFR Listing"
"Created 15 February 2022 02:18"


"CVN","IMO Number","Name","Built Date","Owner","Status","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","Beta Atlantic/Pacific Based (Last 12 Months)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Strengthened for Heavy Cargo","Strengthened for Ore","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Box Hold Ind","Group Owner Country/Region","Great Lakes Only","Call Sign"
12510755,9102057,"Fu Xing 17","01-Apr-1995","Zhejiang Fuxing Shpg","In Service",29031,,,2333,"Pacific",,,,10.57,54.1,14003,"Y","Y","Handymax Bulker",,,,"Fu Xing 17",16321,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,"Y",,"Y","725",,,"China P.R.",,"BLJE"
12729175,9233404,"CSL Reliance","01-May-2002","CSL Americas","In Service",28912,,,,"Pacific",,,,11.44,54.2,17252,"Y",,"Bulker",,,,"CSL Reliance",27856,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",26,,,,,,,,"10301","Hull 2227 Shipping Ltd.","N","Canada","N","C6CM3"
12744323,9228136,"Liberty Glory","01-Apr-2001","Liberty Maritime","In Service",28836,,,,"Atlantic/Pacific",,,,13.6,54.2,16811,"Y",,"Diverse",,,,"Liberty Glory",27278,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), 127rpm",,,,,,,,,"10304","Liberty Glory Corp.",,"United States","N","WADP"
12744581,9228148,"Liberty Grace","01-Jul-2001","Liberty Maritime","In Service",28836,,,,"Atlantic/Pacific",,,,13.13,54.2,16811,"Y",,"Diverse",,,,"Liberty Grace",28090,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), 127rpm",,,,,,,,,"10305","Liberty Grace Corp.",,"United States","N","WADN"
12411843,8512956,"Arctic Pearl","01-Oct-1986","SMT Shipping","Dead/Demolished",28805,,,,,2029,,"19-Aug-1986",,,13964,,,"Bulker",,,,"Arctic Pearl",14834,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",24,,,,,,,,"2952","Arctic Pearl Shipping Company Ltd","Y","Cyprus",,"C6TK8"
12412187,8512982,"Pacific Pearl","01-Apr-1987","SMT Shipping","Dead/Demolished",28805,,,,,2025,,"12-Feb-1987",9.62,,13964,,,"Bulker",,,,"Pacific Pearl",14834,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",28,,,,,,,,"2955","Pacpearl Shipping Co Ltd",,"Cyprus",,"C6QO9"
15010441,9263069,"Morningstar","01-Mar-2004","Fairmont Shpg. H.K.","Idle",28795,,,1992,"Atlantic/Pacific",,,,12.09,51.7,15387,"y",,"Handymax Bulker",,,,"Morningstar",17162,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"M142","Victory Carriers Ltd.","Y","Philippines",,"VRZQ2"
15010575,9263071,"Cendana","01-Sep-2004","Fairmont Shipping","In Service",28795,,,1992,"Pacific",998,,,12.05,51.71,15387,"Y",,"Handymax Bulker",,,,"Cendana",17162,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",19,,,,,,,,"M143","Palette Town Ltd.","Y","Philippines",,"VRAE9"
15304993,9278753,"Liberty Eagle","01-Jan-2004","Liberty Maritime","In Service",28762,,,2185,"Atlantic/Pacific",675,,"02-Nov-2003",13.33,54.2,17820,"Y",,"Diverse",,,,"Liberty Eagle",15626,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,,,,,,,,"10373","Liberty Eagle Corp.",,"United States","N","WHIA"
12657485,9183776,"Algoma Verity","01-Mar-2000","Algoma Central Corp","In Service",28747,,,1859,"Atlantic",,,"03-Apr-1999",10.75,54.98,15504,"Y",,"General Cargo",,,,"Algoma Verity",14716,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,"Y",,,,,,,"173","Algoma Shipping Ltd.",,"Canada","N","C6EIE"
12365937,8321096,"Crystal Sapphire","01-Dec-1986","Crystal Navigation","Dead/Demolished",28739,,,,,,,,,,15763,"Y",,,,,,"Crystal Sapphire",,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",,,,,,,,,"1039","Bay Navigations Ltd.",,"Bangladesh",,"S2CF"
12708891,9228083,"Ophelia","01-Jun-2002","Sea Ray Shipping","In Service",28718,,,,"Atlantic/Pacific",,,,10.88,54.2,17614,"Y",,"Handymax Bulker",,,,"Ophelia",28890,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"10296","SERENDIPPER SHIPPING LTD","N","China P.R.","N","3FWZ6"
12708925,9228095,"Yu Xiao 1","01-Jun-2002","Dia Yuan Intl Shpg","In Service",28718,,,,"Pacific",,,,10.94,54.2,17614,"Y",,"Panamax Bulker",,,,"Yu Xiao 1",15113,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",22,,,,,,,,"10297",,"N","China P.R.","N","3EVK8"
12701971,9228033,"Eleni M.","01-Jan-2001","Eastern Med","In Service",28718,,,1700,"Atlantic/Pacific",,,,12,54.2,17614,"Y",,"Bulker",,,,"Eleni M.",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",24,,,,,,,,"288","Aegean Navigators Co. Ltd.","N","Greece","N","9HXA6"
12709135,9228112,"Nueva Fortuna","01-Jan-2003","Fafalios Shipping","Idle",28718,,,,"Atlantic/Pacific",,,,12,54.2,17614,"Y",,"Panamax Bulker",,,,"Nueva Fortuna",28750,"1 x Propeller (Aft Centre) (mechanical), Nakashima",,,,,,,,,"10299","Gateway Marine Corp","N","Greece","N","SZHH"
12709001,9228100,"Gulluk","01-Aug-2002","Gulnak Shpg. Trans.","In Service",28718,,,1692,"Atlantic",,,"27-Jul-2002",12,54.4,17614,"Y",,"Handymax Bulker",,,,"Gulluk",15113,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",18,,,,,,,,"10298","Gulmar Denizcilik Nakliyat ve Ticaret A.S.","N","Turkey","N","TCA3904"
12701847,9228021,"V Honor","01-Jan-2001","Quan An Intl","In Service",28718,,,,"Pacific",,,,11.65,54.2,17614,"Y",,"Handymax Bulker",,,,"V Honor",28890,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 107rpm",20,,,,,,,,"287","Quan An Intl. Pte. Ltd.","N","Singapore","N","3FRT4"
12752131,9240079,"Great Wenjie","01-Sep-2002","Fujian Hengfeng","In Service",28707,,,1675,"Pacific",,,"28-Aug-2002",11.62,54.2,17597,,,"Handymax Bulker",,,,"Great Wenjie",28090,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",24,,,,,,,,"10316","Wenjie Maritime Ltd.",,"China P.R.","N","3FOY3"
12663907,9214109,"Zhe Neng 5","01-Feb-2001","Zhejiang Fuxing Shpg","In Service",28707,,,1675,"Pacific",,,,11.36,54.3,17597,"Y",,"Handymax Bulker",,,,"Zhe Neng 5",28828,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",26,,,,,"Y",,"Y","267","JINLI MARINE INC.","N","China P.R.",,"BTJH6"
12664083,9214111,"Xing Ning 75","01-Apr-2001","Xiangshan Xingning","In Service",28707,,,,"Pacific",,,,11.01,54.3,17597,"Y",,"Handysize Bulker",,,,"Xing Ning 75",28828,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",26,,,,,,,,"10268","JINFENG MARINE INC.","N","China P.R.","N","BTJI2"
12654855,9214094,"Xing Ning 76","01-Jun-2000","Xiangshan Xingning","In Service",28707,,,1675,"Pacific",,,"19-Apr-2000",10.54,54.2,17597,"Y",,"Handysize Bulker",,,,"Xing Ning 76",28828,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",29,,,,,,,,"259","Al Mulla Marine Ltd.","N","China P.R.",,"BQYP"
12654721,9214082,"Dry Transport","01-Jun-2000","Waruna Nusa Sentana","In Service",28707,,,1675,"Pacific",,,"19-Apr-2000",9.82,54.4,17597,"Y",,"Diverse",,,,"Dry Transport",28828,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), 127rpm",26,,,,,,,,"258","PT. WARUNA NUSA SENTANA","N","Indonesia","N","YBLH2"
12699885,9217917,"Luna II","01-Apr-2002","Al Shumookh Const.","In Service",28693,,,,"Pacific",,,,11.03,54.98,13830,,,"Handymax Bulker",,,,"Luna II",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm",19,,,,,,,,"187","Blue Breeze Shipping And Trading Inc.",,"U.A.E.","N","3ECJ2"
12699627,9216494,"Hyde","01-Jun-2001","Bao Fortune","In Service",28693,,,,"Atlantic/Pacific",,,,11.78,54.98,16714,,,"Reefer",,,,"Hyde",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø5.90m",19,,,,,,,,"185","HYDE SHIPPING CO., LTD",,"China P.R.","N","D5VY9"
12700187,9217929,"Manalagi Enzi","01-Jul-2002","Pelayaran Manalagi","In Service",28693,,,,"Pacific",,,,9.94,54.98,16690,"y",,"Bulker",,,,"Manalagi Enzi",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm",,,,,,,,,"188","Mana Lagi Pelayaran PT",,"Indonesia","N","YCZV2"
12699751,9216509,"Atlantica","01-Sep-2001","Seven Seas Maritime","In Service",28693,,,,"Atlantic/Pacific",,,,11.29,54.98,16714,"Y","N","Handysize Bulker",,,,"Atlantica",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø5.90m",,,,,,,,,"186","JINLI MARINE INC.",,"United Kingdom","N","D5XR6"
12695203,9216690,"Ambition Journey","01-Jan-2001","QQ Intl","Total Loss",28691,,,1780,,,,"25-Nov-2000",11.21,54.36,17592,"Y",,,,,,"Ambition Journey",28186,"1 x FP Propeller (Aft Centre) (mechanical), 107rpm",20,,,,,,,,"293","Danae Intl. Corp.","N","Hong Kong","N","3FEU5"
14684045,9249269,"Good Luck I","01-Jul-2002","Drastirios Ship Mgmt","Idle",28665,,,1781,"Pacific",,,"23-Mar-2002",11.47,54.2,17978,,,"Handymax Bulker",,,,"Good Luck I",28090,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 107rpm",20,,,,,,,,"10327","Pantheon Trading Co.",,"Greece","N","D5HN3"
12718579,9228150,"Honmon","01-Apr-2001","Honmon Shpg","In Service",28647,,,,"Atlantic/Pacific",,,,10.88,54.2,17569,"Y",,"Handymax Bulker",,,,"Honmon",28162,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,,,,,,,,"10306","Honmon Shipping Co, Ltd.","N","China P.R.","N","H3GG"
12685233,9227998,"Crown Vision","01-Mar-2001","M. I. Cement","In Service",28647,,,,"Pacific",,,"06-Jan-2001",11.16,54.2,17569,"Y",,"Handymax Bulker",,,,"Crown Vision",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",21,"Y",,,"Y",,,,"10281","M.I. Cement Factory Limited","N","Bangladesh","N","S2AC9"
12685109,9205940,"Seavenus","01-Jul-2000","Eastern Med","In Service",28632,,,2602,"Atlantic/Pacific",,,"08-Sep-2000",11.9,54.87,17569,"Y",,"Bulker",,,,"Seavenus",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,,,,,,,,"280","SQUID LINE SHIPPING LIMITED","N","Greece","N","9HGO7"
12744615,9244245,"Worldera-1","01-Oct-2001","Worldera Corporation","In Service",28620,,,,"Pacific",,,"28-Jun-2001",10.17,54.2,17644,"Y",,"Handymax Bulker",,,,"Worldera-1",28890,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",23,,,,,,,,"10303","Worldera Corp. Fze","N","Singapore","N","T2YA4"
12695045,9216676,"Crown Virtue","01-Mar-2001","M. I. Cement","In Service",28615,,,,"Pacific",,,"06-Jan-2001",11.26,54.2,17654,"Y",,"Handymax Bulker",,,,"Crown Virtue",28890,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 127rpm",23,"Y",,,"Y",,,,"291","Crown Mariners Ltd","N","Bangladesh","N","S2AE4"
12695179,9216688,"Lumoso Alam","01-May-2001","Lumoso Pratama","In Service",28615,,,,"Pacific",,,,9.66,54.2,17654,"Y",,"Handymax Bulker",,,,"Lumoso Alam",28890,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 127rpm",23,,,,,,,,"10292","PT. LUMOSO PRATAMA LINE","N","Indonesia","N","YCVU1"
12708183,9233428,"Sinoway VI","01-Mar-2002","Franbo Lines","In Service",28615,,,,"Atlantic/Pacific",,,,11.65,54.2,17654,"Y","N","General Cargo",,,,"Sinoway VI",28090,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",22,"Y",,,,,,,"10310","Franbo Wind SA",,"Taiwan","N","H9ZB"
12667039,9186687,"Weser Stahl","01-Nov-1999","Marbulk Canada","In Service",28564,,,739,"Atlantic",,,,9.14,60,9541,,,"Handymax Bulker",,,,"Weser Stahl",,"1 x FP Propeller (Aft Centre) (mechanical)",27,,,,,,,,"9709","Two Star Shipping Co Ltd",,"Canada","N","P3LS8"
12753891,9233442,"HS Winning","01-Jan-2002","Hongsea Marine Group","In Service",28553,,,1781,"Pacific",,,"20-Nov-2001",10.74,54.2,17978,"Y",,"Handymax Bulker",,,,"HS Winning",28090,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",21,,,,,,,,"10311","Hongsea Marine Group Ltd",,"Hong Kong","N","H9HS"
12148125,7525451,"Ning Feng 316","01-Nov-1977","Cangzhou Ningfeng","In Service",28496,1999,,,"Pacific",,,"24-May-1977",10.14,,18116,,"Y","Handymax Bulker",,,,"Ning Feng 316",,"1 x FP Propeller (Aft Centre) (mechanical), 122rpm",,,,,,,,,"580",,,"China P.R.",,"BDND5"
12098895,7365071,"Amazonia","01-Aug-1975","Stanships Inc","Laid Up",28422,,,2400,,,,"22-Mar-1975",,53.6,15946,,"Y","Handymax Bulker",,,,"Amazonia",23209,"1 x FP Propeller (Aft Centre) (mechanical), 118rpm",,,,,,,,,"877","At Shipping",,"United States","N","H3NQ"
12467895,9041461,"Bara Anugerah","01-Sep-1994","Jaya Samudra","Dead/Demolished",28420,,,1566,,,,"15-Jan-1994",,55.7,15673,"Y","N","Diverse",,,,"Bara Anugerah",19817,"1 x FP Propeller (Aft Centre) (mechanical), 123rpm",19,,,,,,,,"379","PT SEJAHTERA KARUNIA LINES",,"Indonesia","N","PNBQ"
12356335,8313702,"Aruba Pearl","01-Feb-1986","SMT Shipping","In Service",28239,,,1698,"Atlantic",1544,408,"19-Jan-1985",10.98,48.3,12870,"Y",,"Bulker",,,,"Aruba Pearl",25750,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",24,,,,,,,,"1029","Aruba Pearl Shipping Co. Ltd.","Y","Cyprus",,"C6CU6"
15285917,9279836,"Omega","01-May-2004","Gamma Shipping","In Service",28171,,,2215,"Atlantic",,,"20-Feb-2004",10.42,54.5,16065,"Y",,"Bulker",,,,"Omega",15065,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm",22,,,,,,,,"3176","LINE MARITIME LTD","N","Turkey","N","V7A4604"
15549459,9299915,"Sea Champion","01-Feb-2005","Mega Shipping Line","In Service",28171,,,2215,"Pacific",,,"28-Oct-2004",10.76,54.86,16065,"Y",,"Handymax Bulker",,,,"Sea Champion",15065,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",,,,,,,,,"3198","SEA CHAMPION MARINE INC.","N","Greece","N","SVCP6"
15261979,9275311,"Akson Serin","01-Jan-2004","Akson Denizcilik","Idle",28171,,,2215,"Atlantic/Pacific",,,"07-Nov-2003",11.32,54.5,16065,"Y",,"Handymax Bulker",,,,"Akson Serin",15065,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",23,,,,,,,,"3174","Augustos Shipping SA","N","Turkey","N","3FAM6"
15262055,9275323,"S-Brilliant","01-Mar-2004","S-Bulkers Ltd","In Service",28171,,,2215,"Atlantic/Pacific",,,"27-Dec-2003",10.85,54.45,16065,"Y",,"Handymax Bulker",,,,"S-Brilliant",15065,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",,,,,,,,,"3175","Revive Maritime Ltd.","N","Greece","N","D5MZ2"
12443565,8822480,"Tai Hu 6","01-Jun-1990","Shanghai CITIC Shpg","In Service",28164,,,1573,,,,"25-Nov-1989",,54.4,14909,"Y","N","Handymax Bulker",,,,"Tai Hu 6",20041,"1 x FP Propeller (Aft Centre) (mechanical), 123rpm",21,,,,,,,,"366",,,"China P.R.","N","BIPO"
12449275,8918215,"Grouse Arrow","01-Jul-1991","Gearbulk","In Service",28157,,,2405,"Pacific",,,"12-Dec-1990",12.12,48,8841,"Y","N","Handymax Bulker",,,,"Grouse Arrow",18401,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",22,,,,,,,,"1371","Gearbulk Shipowning Ltd.","Y","Norway","N","C6KG6"
12449309,8918227,"Mozu Arrow","01-Mar-1992","Gearbulk","In Service",28157,,,2405,"Atlantic/Pacific",,,"27-Nov-1991",12.24,48,8841,"Y","N","Handymax Bulker",,,,"Mozu Arrow",17922,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",21,,,,,,,,"1372","Gearbulk Shipowning Ltd.","Y","Norway","N","C6NI8"
12449433,8918239,"Swift Arrow","01-Jul-1992","Gearbulk","In Service",28157,,,2405,"Pacific",,,"02-Apr-1992",12.07,48,8841,"Y","N","Handymax Bulker",,,,"Swift Arrow",20779,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",25,,,,,,,,"1373","Gearbulk Shipowning Ltd.","Y","Norway","N","C6NI7"
12423109,8614479,"Chang Fa Hai","01-Nov-1989","Changjiang National","Idle",28155,,,1593,,,,"25-Mar-1989",8.77,54,14909,"Y","N","General Cargo",,,,"Chang Fa Hai",20041,"1 x FP Propeller (Aft Centre) (mechanical), 123rpm",30,,,,,"Y",,,"358",,,"Hong Kong","N","BUUN"
12572511,9131204,"Jin Fu Yuan","01-Feb-1998","Jinyuan Shipping","In Service",28148,,,,"Pacific",1850,,"29-Nov-1997",11.42,52.17,13514,"N",,"Diverse",,922,928,"Jin Fu Yuan",18107,"1 x FP Propeller (Aft Centre) (mechanical), 103rpm",23,,,,,,,,"B577/12",,,"China P.R.",,"BVTJ7"
12573013,9131266,"Jin Xing Yuan","01-Mar-1999","Jinyuan Shipping","In Service",28148,,,4202,"Pacific",1850,890,"01-Dec-1998",11.23,52.1,13501,"Y",,"Diverse",,922,928,"Jin Xing Yuan",18108,"1 x FP Propeller (Aft Centre) (mechanical), 103rpm",15,,,,,,,,"B577/17",,"Y","China P.R.","N","BVSE7"
12572645,9131230,"Ping Shun 1","01-Mar-1998","Jie Sheng","Dead/Demolished",28148,,,,,1850,,"29-Jan-1998",9.31,52.1,13514,"Y",,"Tanker",,922,928,"Ping Shun 1",,"1 x FP Propeller (Aft Centre) (mechanical), 103rpm",,,,,,,,,"B577/13","PING SHUN SHIPPING CO., LIMITED",,"Hong Kong",,"3EUW"
12572487,9131228,"Zhong Liang Hong Jia","01-Dec-1997","Shanghai Xunyuan","In Service",28148,,,4202,"Pacific",1850,,"24-Sep-1997",9.75,52.2,13514,,,"Handymax Bulker",,922,928,"Zhong Liang Hong Jia",18047,"1 x FP Propeller (Aft Centre) (mechanical), 103rpm",20,,,,,,,,"B577/11",,,"China P.R.",,"BIBT4"
12572779,9131242,"Hong Hao","01-Jun-1998","Hongyuan Marine","In Service",28148,,,,"Pacific",1850,,"28-Mar-1998",11.12,52.1,13514,"Y",,"Handymax Bulker",,922,928,"Hong Hao",,"1 x FP Propeller (Aft Centre) (mechanical), 103rpm",21,,,,,,,,"B577/14","Yuan Hang Shipping Co., Ltd.",,"China P.R.",,"BTJD6"
12572803,9131216,"Hong Yang","01-Aug-1998","Hongyuan Marine","In Service",28148,,,4000,"Pacific",1850,,"23-May-1998",10.87,52.1,13514,"Y","Y","Handymax Bulker",,922,928,"Hong Yang",,"1 x FP Propeller (Aft Centre) (mechanical), 103rpm",21,,,,,,,,"B577/15","Yuanhai Shipping Co., Ltd.",,"China P.R.","N","BTJC9"
12572937,9131254,"Zhong Liang Yuan He","01-Sep-1998","Hongyuan Marine","In Service",28148,,,,"Pacific",1816,1656,"18-Jul-1998",10.02,52.1,13514,"Y",,"Handymax Bulker",,,,"Zhong Liang Yuan He",,"1 x FP Propeller (Aft Centre) (mechanical), 101rpm",21,,,,,,,,"B577/16",,"Y","China P.R.",,"BLBC7"
12566123,9142928,"Guo Yuan 6","01-May-1997","Shanghai Guohang","In Service",28097,,,,"Pacific",,,,10.77,51.7,15996,"Y",,"Panamax Bulker",,,,"Guo Yuan 6",26006,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",25,,,,,,,,"2220",,,"China P.R.",,"BWRW"
12566257,9142930,"Guo Yuan 7","01-Sep-1997","Shanghai Guohang","In Service",28097,,,2129,"Pacific",,,,10.68,51.7,15996,"Y",,"Panamax Bulker",,,,"Guo Yuan 7",26006,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",21,,,,,,,,"2221",,,"China P.R.","N","BVNJ"
12754685,9234214,"Luang Prabang","01-May-2001","Moral Bright Int.","In Service",28097,,,2215,"Atlantic/Pacific",,,,10.27,54.5,16065,"Y",,"Handymax Bulker",,,,"Luang Prabang",15065,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",,,,,,,,,"3143","EURYBIA SHIPPING CO LTD","N","Hong Kong","N","3FCX4"
12356177,8313685,"Hawk Arrow","01-Jun-1985","Gearbulk","Dead/Demolished",28092,,,1698,,924,408,"17-Sep-1984",10.53,48.3,10264,"Y","Y","Handymax Bulker",,,,"Hawk Arrow",25750,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",24,,,,,,,,"1027","GEARBULK SHIPOWNING LIMITED","Y","Norway",,"C6KB5"
12754719,9234226,"Shi Hua 17","01-Jul-2001","Zhenhai Shihua","In Service",28085,,,2215,"Pacific",,,"23-Apr-2001",10.35,54.5,16065,"Y",,"Handymax Bulker",,,,"Shi Hua 17",15065,"1 x FP Propeller (Aft Centre) (mechanical), Stone Marine, 117rpm",20,,,,,,,,"3147","Keletros Maritime Co. Ltd.","N","China P.R.","N","BTJF2"
12741401,9225524,"Marvel","01-Feb-2001","S-Bulkers Ltd","In Service",28085,,,2215,"Atlantic/Pacific",,,"15-Nov-2000",10.57,54.5,16065,"Y",,"Handymax Bulker",,,,"Marvel",15065,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",22,,,,,,,,"3138","MARVELOUS SHIPPING CORPORATION","N","Greece","N","D5JS6"
12741951,9226671,"Chang Xin 658","01-Oct-2001","Changxin Trans","In Service",28085,,,2215,"Pacific",,,"13-Jun-2001",9.84,54.5,16065,"Y",,"Diverse",,,,"Chang Xin 658",15065,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",20,,,,,,,,"3139","Shandong Ding Hui Shipping","N","China P.R.","N","BSYH"
12660793,9188609,"Lai Zhou 66","01-Oct-1999","Shanghai Mingkun","In Service",28074,,,2215,"Pacific",,,"08-Jul-1999",10.4,54.5,15721,"Y",,"Handymax Bulker",,,,"Lai Zhou 66",15065,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm",22,,,,,,,,"3081","Safesea Bulk Carriers Ltd.","N","China P.R.","N","BQIM"
12660827,9188611,"Brave Royal","01-Jan-2000","Vanguard","Miscellaneous Removal",28074,,,2215,,,,"07-Oct-1999",8.6,54.5,16065,"Y",,"Handymax Bulker",,,,"Brave Royal",15065,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm",,,,,,,,,"3082","BSA Shipping Ltd","N","Bangladesh","N","S2AB6"
12660535,9188623,"Christina Ocean","01-Aug-1999","Asia-Euro","In Service",28073,,,2215,"Pacific",,,,9.48,54.5,16285,"Y",,"Bulker",,,,"Christina Ocean",15065,"1 x FP Propeller (Aft Centre) (mechanical), 110rpm",23,,,,,,,,"3114","FB NAVIGATION LIMITED","N","China P.R.","N","3EYJ3"
12656433,9187370,"Iskandar","01-Apr-1999","Chekka Shipping SA","Idle",28073,,,1878,"Atlantic/Pacific",,,"12-Jan-1999",10.26,54.5,16065,"Y",,"Diverse",,,,"Iskandar",15065,"1 x FP Propeller (Aft Centre) (mechanical), 110rpm",23,,,,,,,,"3112","ISKANDAR NAVIGATION LTD","N","Greece","N","9HA3197"
12656309,9187368,"Crystal Ocean","01-Feb-1999","Doriko","Idle",28073,,,1776,"Pacific",,,"12-Nov-1998",9.97,54.5,16065,"Y",,"Diverse",,,,"Crystal Ocean",15056,"1 x FP Propeller (Aft Centre) (mechanical), 110rpm",21,,,,,,,,"3111","DAEWOO LOGISTICS CORPORATION","N","South Korea","N","DSPL8"
12660401,9187382,"Bao Jia","01-Jun-1999","Hubei Qin Tai Ltd","In Service",28073,,,1976,"Pacific",,,"04-Mar-1999",9.51,54.4,16065,"Y","Y","Handysize Bulker",,,,"Bao Jia",15065,"1 x FP Propeller (Aft Centre) (mechanical), 110rpm",,,,,,"Y",,,"3113","BAO JIA S.A.","N","China P.R.","N","3FDU9"
12719521,9223174,"Pretty Lady","01-Mar-2001","Eastern Med","Idle",28029,,,1630,"Atlantic",,,,11.73,53.4,16731,"Y","N","Bulker",,,,"Pretty Lady",15478,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",10,,,,,,,,"1520","Great Enterprise","N","Greece","N","9HVY9"
12529065,9107631,"Nadya","01-Aug-2000","Unknown","Dead/Demolished",28029,,,,,,,,,52.2,16154,,,,,,,"Nadya",27315,"1 x FP Propeller (Aft Centre) (mechanical), 106rpm",,,"Y",,,,,,"1135","Shipping Corp. Of India Ltd.",,"Unknown","N","D6A2488"
12719655,9223186,"Xing Qiang 1","01-Apr-2001","Shanghai Hailian","In Service",28029,,,1693,"Pacific",,,,10.57,53.5,16731,"Y","N","Handymax Bulker",,,,"Xing Qiang 1",15478,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",21,,,,,,,,"1521",,"N","China P.R.","N","BICK6"
12753217,9233600,"Sarwar Jahan","01-Aug-2001","Brave Royal Shipping","Idle",28021,,,1884,"Pacific",,,"08-Jun-2001",10.46,53.5,17077,"Y",,"Handymax Bulker",,,,"Sarwar Jahan",15472,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",20,,,,,,,,"1527","S R SHIPPING LTD","N","Bangladesh","N","S2DY"
14626029,9241346,"Larus","01-Feb-2002","Ranger Marine","In Service",28021,,,1884,"Pacific",,,"16-Nov-2001",11.7,53.5,17077,"Y",,"Handymax Bulker",,,,"Larus",15472,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",20,,,,,,,,"1549","LARUS MARITIME S.A.","N","Greece","N","H9WR"
12744299,9228411,"Yin He Hai Nan Dao","01-Mar-2001","Nanjing Yinhe","In Service",28019,,,1900,"Pacific",,,"12-Jan-2001",10.79,54.46,16034,"Y",,"Bulker",,,,"Yin He Hai Nan Dao",15056,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm",,,,,,,,,"3140","Sea Master Shipping Inc.","N","China P.R.","N","BRWY"
12660669,9201061,"Sea Prosperity","01-Mar-2000","Mega Shipping Line","In Service",28015,,,2215,"Atlantic/Pacific",,,"20-Dec-1999",11.15,54.5,16034,"Y",,"Handymax Bulker",,,,"Sea Prosperity",15056,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), 124rpm",,,,,,,,,"3115","Prosperity Shiptrade Inc.","N","Greece","N","SVBW2"
